分拣中心,日期,小时,预测时货量
SC22,2023/12/28,21,81.0
SC22,2023/12/28,22,170.0
SC22,2023/12/28,23,375.0
SC22,2023/12/29,0,0.0
SC22,2023/12/29,1,0.0
SC22,2023/12/29,2,0.0
SC22,2023/12/29,3,0.0
SC22,2023/12/29,4,0.0
SC22,2023/12/29,5,0.0
SC22,2023/12/29,6,0.0
SC22,2023/12/29,7,65.0
SC22,2023/12/29,8,465.0
SC22,2023/12/29,9,255.0
SC22,2023/12/29,10,237.0
SC22,2023/12/29,11,226.0
SC22,2023/12/29,12,303.0
SC22,2023/12/29,13,63.0
SC22,2023/12/29,14,232.0
SC22,2023/12/29,15,310.0
SC22,2023/12/29,16,60.0
SC22,2023/12/29,17,64.0
SC22,2023/12/29,18,223.0
SC22,2023/12/29,19,259.0
SC22,2023/12/29,20,67.0
SC22,2023/12/29,21,76.0
SC22,2023/12/29,22,163.0
SC22,2023/12/29,23,367.0
SC22,2023/12/30,0,0.0
SC22,2023/12/30,1,0.0
SC22,2023/12/30,2,0.0
SC22,2023/12/30,3,0.0
SC22,2023/12/30,4,0.0
SC22,2023/12/30,5,0.0
SC22,2023/12/30,6,0.0
SC22,2023/12/30,7,63.0
SC22,2023/12/30,8,456.0
SC22,2023/12/30,9,246.0
SC22,2023/12/30,10,227.0
SC22,2023/12/30,11,216.0
SC22,2023/12/30,12,303.0
SC22,2023/12/30,13,59.0
SC22,2023/12/30,14,225.0
SC22,2023/12/30,15,300.0
SC22,2023/12/30,16,58.0
SC22,2023/12/30,17,61.0
SC22,2023/12/30,18,216.0
SC22,2023/12/30,19,255.0
SC22,2023/12/30,20,62.0
SC22,2023/12/30,21,71.0
SC22,2023/12/30,22,154.0
SC22,2023/12/30,23,359.0
SC23,2023/12/01,0,0.0
SC23,2023/12/01,1,0.0
SC23,2023/12/01,2,0.0
SC23,2023/12/01,3,0.0
SC23,2023/12/01,4,0.0
SC23,2023/12/01,5,0.0
SC23,2023/12/01,6,0.0
SC23,2023/12/01,7,32.0
SC23,2023/12/01,8,168.0
SC23,2023/12/01,9,171.0
SC23,2023/12/01,10,255.0
SC23,2023/12/01,11,198.0
SC23,2023/12/01,12,328.0
SC23,2023/12/01,13,107.0
SC23,2023/12/01,14,363.0
SC23,2023/12/01,15,338.0
SC23,2023/12/01,16,214.0
SC23,2023/12/01,17,152.0
SC23,2023/12/01,18,281.0
SC23,2023/12/01,19,150.0
SC23,2023/12/01,20,166.0
SC23,2023/12/01,21,204.0
SC23,2023/12/01,22,217.0
SC23,2023/12/01,23,214.0
SC23,2023/12/02,0,2.0
SC23,2023/12/02,1,0.0
SC23,2023/12/02,2,0.0
SC23,2023/12/02,3,0.0
SC23,2023/12/02,4,0.0
SC23,2023/12/02,5,0.0
SC23,2023/12/02,6,0.0
SC23,2023/12/02,7,25.0
SC23,2023/12/02,8,163.0
SC23,2023/12/02,9,172.0
SC23,2023/12/02,10,228.0
SC23,2023/12/02,11,165.0
SC23,2023/12/02,12,311.0
SC23,2023/12/02,13,130.0
SC23,2023/12/02,14,411.0
SC23,2023/12/02,15,378.0
SC23,2023/12/02,16,223.0
SC23,2023/12/02,17,170.0
SC23,2023/12/02,18,280.0
SC23,2023/12/02,19,131.0
SC23,2023/12/02,20,149.0
SC23,2023/12/02,21,161.0
SC23,2023/12/02,22,172.0
SC23,2023/12/02,23,180.0
SC23,2023/12/03,0,0.0
SC23,2023/12/03,1,0.0
SC23,2023/12/03,2,0.0
SC23,2023/12/03,3,0.0
SC23,2023/12/03,4,0.0
SC23,2023/12/03,5,0.0
SC23,2023/12/03,6,0.0
SC23,2023/12/03,7,18.0
SC23,2023/12/03,8,127.0
SC23,2023/12/03,9,181.0
SC23,2023/12/03,10,214.0
SC23,2023/12/03,11,195.0
SC23,2023/12/03,12,332.0
SC23,2023/12/03,13,122.0
SC23,2023/12/03,14,417.0
SC23,2023/12/03,15,266.0
SC23,2023/12/03,16,206.0
SC23,2023/12/03,17,193.0
SC23,2023/12/03,18,266.0
SC23,2023/12/03,19,92.0
SC23,2023/12/03,20,132.0
SC23,2023/12/03,21,153.0
SC23,2023/12/03,22,164.0
SC23,2023/12/03,23,181.0
SC23,2023/12/04,0,0.0
SC23,2023/12/04,1,0.0
SC23,2023/12/04,2,0.0
SC23,2023/12/04,3,0.0
SC23,2023/12/04,4,0.0
SC23,2023/12/04,5,0.0
SC23,2023/12/04,6,0.0
SC23,2023/12/04,7,23.0
SC23,2023/12/04,8,122.0
SC23,2023/12/04,9,201.0
SC23,2023/12/04,10,225.0
SC23,2023/12/04,11,174.0
SC23,2023/12/04,12,338.0
SC23,2023/12/04,13,114.0
SC23,2023/12/04,14,456.0
SC23,2023/12/04,15,329.0
SC23,2023/12/04,16,217.0
SC23,2023/12/04,17,191.0
SC23,2023/12/04,18,238.0
SC23,2023/12/04,19,139.0
SC23,2023/12/04,20,130.0
SC23,2023/12/04,21,136.0
SC23,2023/12/04,22,155.0
SC23,2023/12/04,23,163.0
SC23,2023/12/05,0,0.0
SC23,2023/12/05,1,0.0
SC23,2023/12/05,2,0.0
SC23,2023/12/05,3,0.0
SC23,2023/12/05,4,0.0
SC23,2023/12/05,5,0.0
SC23,2023/12/05,6,0.0
SC23,2023/12/05,7,25.0
SC23,2023/12/05,8,133.0
SC23,2023/12/05,9,204.0
SC23,2023/12/05,10,229.0
SC23,2023/12/05,11,197.0
SC23,2023/12/05,12,349.0
SC23,2023/12/05,13,138.0
SC23,2023/12/05,14,447.0
SC23,2023/12/05,15,352.0
SC23,2023/12/05,16,215.0
SC23,2023/12/05,17,180.0
SC23,2023/12/05,18,255.0
SC23,2023/12/05,19,130.0
SC23,2023/12/05,20,138.0
SC23,2023/12/05,21,134.0
SC23,2023/12/05,22,145.0
SC23,2023/12/05,23,157.0
SC23,2023/12/06,0,0.0
SC23,2023/12/06,1,0.0
SC23,2023/12/06,2,0.0
SC23,2023/12/06,3,0.0
SC23,2023/12/06,4,0.0
SC23,2023/12/06,5,0.0
SC23,2023/12/06,6,0.0
SC23,2023/12/06,7,24.0
SC23,2023/12/06,8,130.0
SC23,2023/12/06,9,183.0
SC23,2023/12/06,10,203.0
SC23,2023/12/06,11,211.0
SC23,2023/12/06,12,363.0
SC23,2023/12/06,13,142.0
SC23,2023/12/06,14,440.0
SC23,2023/12/06,15,318.0
SC23,2023/12/06,16,220.0
SC23,2023/12/06,17,174.0
SC23,2023/12/06,18,233.0
SC23,2023/12/06,19,119.0
SC23,2023/12/06,20,130.0
SC23,2023/12/06,21,133.0
SC23,2023/12/06,22,150.0
SC23,2023/12/06,23,153.0
SC23,2023/12/07,0,0.0
SC23,2023/12/07,1,0.0
SC23,2023/12/07,2,0.0
SC23,2023/12/07,3,0.0
SC23,2023/12/07,4,0.0
SC23,2023/12/07,5,0.0
SC23,2023/12/07,6,0.0
SC23,2023/12/07,7,30.0
SC23,2023/12/07,8,136.0
SC23,2023/12/07,9,185.0
SC23,2023/12/07,10,209.0
SC23,2023/12/07,11,195.0
SC23,2023/12/07,12,340.0
SC23,2023/12/07,13,151.0
SC23,2023/12/07,14,405.0
SC23,2023/12/07,15,336.0
SC23,2023/12/07,16,225.0
SC23,2023/12/07,17,174.0
SC23,2023/12/07,18,231.0
SC23,2023/12/07,19,100.0
SC23,2023/12/07,20,135.0
SC23,2023/12/07,21,130.0
SC23,2023/12/07,22,139.0
SC23,2023/12/07,23,147.0
SC23,2023/12/08,0,0.0
SC23,2023/12/08,1,0.0
SC23,2023/12/08,2,0.0
SC23,2023/12/08,3,0.0
SC23,2023/12/08,4,0.0
SC23,2023/12/08,5,0.0
SC23,2023/12/08,6,0.0
SC23,2023/12/08,7,31.0
SC23,2023/12/08,8,128.0
SC23,2023/12/08,9,176.0
SC23,2023/12/08,10,226.0
SC23,2023/12/08,11,122.0
SC23,2023/12/08,12,346.0
SC23,2023/12/08,13,166.0
SC23,2023/12/08,14,390.0
SC23,2023/12/08,15,344.0
SC23,2023/12/08,16,227.0
SC23,2023/12/08,17,177.0
SC23,2023/12/08,18,245.0
SC23,2023/12/08,19,100.0
SC23,2023/12/08,20,122.0
SC23,2023/12/08,21,121.0
SC23,2023/12/08,22,133.0
SC23,2023/12/08,23,144.0
SC23,2023/12/09,0,0.0
SC23,2023/12/09,1,0.0
SC23,2023/12/09,2,0.0
SC23,2023/12/09,3,0.0
SC23,2023/12/09,4,0.0
SC23,2023/12/09,5,0.0
SC23,2023/12/09,6,0.0
SC23,2023/12/09,7,23.0
SC23,2023/12/09,8,130.0
SC23,2023/12/09,9,195.0
SC23,2023/12/09,10,224.0
SC23,2023/12/09,11,175.0
SC23,2023/12/09,12,346.0
SC23,2023/12/09,13,147.0
SC23,2023/12/09,14,396.0
SC23,2023/12/09,15,347.0
SC23,2023/12/09,16,221.0
SC23,2023/12/09,17,175.0
SC23,2023/12/09,18,240.0
SC23,2023/12/09,19,127.0
SC23,2023/12/09,20,114.0
SC23,2023/12/09,21,115.0
SC23,2023/12/09,22,135.0
SC23,2023/12/09,23,139.0
SC23,2023/12/10,0,0.0
SC23,2023/12/10,1,0.0
SC23,2023/12/10,2,0.0
SC23,2023/12/10,3,0.0
SC23,2023/12/10,4,0.0
SC23,2023/12/10,5,0.0
SC23,2023/12/10,6,0.0
SC23,2023/12/10,7,23.0
SC23,2023/12/10,8,124.0
SC23,2023/12/10,9,185.0
SC23,2023/12/10,10,214.0
SC23,2023/12/10,11,196.0
SC23,2023/12/10,12,348.0
SC23,2023/12/10,13,134.0
SC23,2023/12/10,14,430.0
SC23,2023/12/10,15,289.0
SC23,2023/12/10,16,226.0
SC23,2023/12/10,17,183.0
SC23,2023/12/10,18,267.0
SC23,2023/12/10,19,120.0
SC23,2023/12/10,20,114.0
SC23,2023/12/10,21,113.0
SC23,2023/12/10,22,132.0
SC23,2023/12/10,23,139.0
SC23,2023/12/11,0,0.0
SC23,2023/12/11,1,0.0
SC23,2023/12/11,2,0.0
SC23,2023/12/11,3,0.0
SC23,2023/12/11,4,0.0
SC23,2023/12/11,5,0.0
SC23,2023/12/11,6,0.0
SC23,2023/12/11,7,22.0
SC23,2023/12/11,8,124.0
SC23,2023/12/11,9,173.0
SC23,2023/12/11,10,217.0
SC23,2023/12/11,11,154.0
SC23,2023/12/11,12,360.0
SC23,2023/12/11,13,133.0
SC23,2023/12/11,14,459.0
SC23,2023/12/11,15,350.0
SC23,2023/12/11,16,229.0
SC23,2023/12/11,17,185.0
SC23,2023/12/11,18,259.0
SC23,2023/12/11,19,114.0
SC23,2023/12/11,20,108.0
SC23,2023/12/11,21,103.0
SC23,2023/12/11,22,122.0
SC23,2023/12/11,23,133.0
SC23,2023/12/12,0,1.0
SC23,2023/12/12,1,0.0
SC23,2023/12/12,2,0.0
SC23,2023/12/12,3,0.0
SC23,2023/12/12,4,0.0
SC23,2023/12/12,5,0.0
SC23,2023/12/12,6,0.0
SC23,2023/12/12,7,19.0
SC23,2023/12/12,8,131.0
SC23,2023/12/12,9,165.0
SC23,2023/12/12,10,225.0
SC23,2023/12/12,11,173.0
SC23,2023/12/12,12,359.0
SC23,2023/12/12,13,118.0
SC23,2023/12/12,14,477.0
SC23,2023/12/12,15,389.0
SC23,2023/12/12,16,230.0
SC23,2023/12/12,17,184.0
SC23,2023/12/12,18,244.0
SC23,2023/12/12,19,89.0
SC23,2023/12/12,20,110.0
SC23,2023/12/12,21,97.0
SC23,2023/12/12,22,114.0
SC23,2023/12/12,23,123.0
SC23,2023/12/13,0,0.0
SC23,2023/12/13,1,0.0
SC23,2023/12/13,2,0.0
SC23,2023/12/13,3,0.0
SC23,2023/12/13,4,0.0
SC23,2023/12/13,5,0.0
SC23,2023/12/13,6,0.0
SC23,2023/12/13,7,15.0
SC23,2023/12/13,8,120.0
SC23,2023/12/13,9,163.0
SC23,2023/12/13,10,216.0
SC23,2023/12/13,11,153.0
SC23,2023/12/13,12,372.0
SC23,2023/12/13,13,116.0
SC23,2023/12/13,14,472.0
SC23,2023/12/13,15,297.0
SC23,2023/12/13,16,234.0
SC23,2023/12/13,17,178.0
SC23,2023/12/13,18,249.0
SC23,2023/12/13,19,105.0
SC23,2023/12/13,20,103.0
SC23,2023/12/13,21,92.0
SC23,2023/12/13,22,107.0
SC23,2023/12/13,23,119.0
SC23,2023/12/14,0,0.0
SC23,2023/12/14,1,0.0
SC23,2023/12/14,2,0.0
SC23,2023/12/14,3,0.0
SC23,2023/12/14,4,0.0
SC23,2023/12/14,5,0.0
SC23,2023/12/14,6,0.0
SC23,2023/12/14,7,14.0
SC23,2023/12/14,8,115.0
SC23,2023/12/14,9,168.0
SC23,2023/12/14,10,207.0
SC23,2023/12/14,11,136.0
SC23,2023/12/14,12,374.0
SC23,2023/12/14,13,117.0
SC23,2023/12/14,14,461.0
SC23,2023/12/14,15,333.0
SC23,2023/12/14,16,236.0
SC23,2023/12/14,17,177.0
SC23,2023/12/14,18,229.0
SC23,2023/12/14,19,113.0
SC23,2023/12/14,20,99.0
SC23,2023/12/14,21,86.0
SC23,2023/12/14,22,101.0
SC23,2023/12/14,23,113.0
SC23,2023/12/15,0,0.0
SC23,2023/12/15,1,0.0
SC23,2023/12/15,2,0.0
SC23,2023/12/15,3,0.0
SC23,2023/12/15,4,0.0
SC23,2023/12/15,5,0.0
SC23,2023/12/15,6,0.0
SC23,2023/12/15,7,15.0
SC23,2023/12/15,8,110.0
SC23,2023/12/15,9,174.0
SC23,2023/12/15,10,212.0
SC23,2023/12/15,11,155.0
SC23,2023/12/15,12,381.0
SC23,2023/12/15,13,110.0
SC23,2023/12/15,14,444.0
SC23,2023/12/15,15,368.0
SC23,2023/12/15,16,233.0
SC23,2023/12/15,17,180.0
SC23,2023/12/15,18,229.0
SC23,2023/12/15,19,106.0
SC23,2023/12/15,20,97.0
SC23,2023/12/15,21,82.0
SC23,2023/12/15,22,98.0
SC23,2023/12/15,23,108.0
SC23,2023/12/16,0,0.0
SC23,2023/12/16,1,0.0
SC23,2023/12/16,2,0.0
SC23,2023/12/16,3,0.0
SC23,2023/12/16,4,0.0
SC23,2023/12/16,5,0.0
SC23,2023/12/16,6,0.0
SC23,2023/12/16,7,15.0
SC23,2023/12/16,8,108.0
SC23,2023/12/16,9,169.0
SC23,2023/12/16,10,212.0
SC23,2023/12/16,11,181.0
SC23,2023/12/16,12,393.0
SC23,2023/12/16,13,119.0
SC23,2023/12/16,14,437.0
SC23,2023/12/16,15,338.0
SC23,2023/12/16,16,237.0
SC23,2023/12/16,17,183.0
SC23,2023/12/16,18,229.0
SC23,2023/12/16,19,96.0
SC23,2023/12/16,20,91.0
SC23,2023/12/16,21,79.0
SC23,2023/12/16,22,95.0
SC23,2023/12/16,23,104.0
SC23,2023/12/17,0,0.0
SC23,2023/12/17,1,0.0
SC23,2023/12/17,2,0.0
SC23,2023/12/17,3,0.0
SC23,2023/12/17,4,0.0
SC23,2023/12/17,5,0.0
SC23,2023/12/17,6,0.0
SC23,2023/12/17,7,14.0
SC23,2023/12/17,8,106.0
SC23,2023/12/17,9,165.0
SC23,2023/12/17,10,205.0
SC23,2023/12/17,11,142.0
SC23,2023/12/17,12,393.0
SC23,2023/12/17,13,129.0
SC23,2023/12/17,14,443.0
SC23,2023/12/17,15,343.0
SC23,2023/12/17,16,240.0
SC23,2023/12/17,17,184.0
SC23,2023/12/17,18,217.0
SC23,2023/12/17,19,86.0
SC23,2023/12/17,20,91.0
SC23,2023/12/17,21,75.0
SC23,2023/12/17,22,90.0
SC23,2023/12/17,23,100.0
SC23,2023/12/18,0,0.0
SC23,2023/12/18,1,0.0
SC23,2023/12/18,2,0.0
SC23,2023/12/18,3,0.0
SC23,2023/12/18,4,0.0
SC23,2023/12/18,5,0.0
SC23,2023/12/18,6,0.0
SC23,2023/12/18,7,16.0
SC23,2023/12/18,8,103.0
SC23,2023/12/18,9,159.0
SC23,2023/12/18,10,203.0
SC23,2023/12/18,11,128.0
SC23,2023/12/18,12,397.0
SC23,2023/12/18,13,127.0
SC23,2023/12/18,14,464.0
SC23,2023/12/18,15,360.0
SC23,2023/12/18,16,241.0
SC23,2023/12/18,17,183.0
SC23,2023/12/18,18,226.0
SC23,2023/12/18,19,101.0
SC23,2023/12/18,20,87.0
SC23,2023/12/18,21,71.0
SC23,2023/12/18,22,87.0
SC23,2023/12/18,23,96.0
SC23,2023/12/19,0,0.0
SC23,2023/12/19,1,0.0
SC23,2023/12/19,2,0.0
SC23,2023/12/19,3,0.0
SC23,2023/12/19,4,0.0
SC23,2023/12/19,5,0.0
SC23,2023/12/19,6,0.0
SC23,2023/12/19,7,15.0
SC23,2023/12/19,8,106.0
SC23,2023/12/19,9,160.0
SC23,2023/12/19,10,208.0
SC23,2023/12/19,11,156.0
SC23,2023/12/19,12,398.0
SC23,2023/12/19,13,131.0
SC23,2023/12/19,14,488.0
SC23,2023/12/19,15,365.0
SC23,2023/12/19,16,244.0
SC23,2023/12/19,17,183.0
SC23,2023/12/19,18,223.0
SC23,2023/12/19,19,101.0
SC23,2023/12/19,20,84.0
SC23,2023/12/19,21,67.0
SC23,2023/12/19,22,83.0
SC23,2023/12/19,23,93.0
SC23,2023/12/20,0,0.0
SC23,2023/12/20,1,0.0
SC23,2023/12/20,2,0.0
SC23,2023/12/20,3,0.0
SC23,2023/12/20,4,0.0
SC23,2023/12/20,5,0.0
SC23,2023/12/20,6,0.0
SC23,2023/12/20,7,13.0
SC23,2023/12/20,8,99.0
SC23,2023/12/20,9,161.0
SC23,2023/12/20,10,209.0
SC23,2023/12/20,11,135.0
SC23,2023/12/20,12,402.0
SC23,2023/12/20,13,127.0
SC23,2023/12/20,14,504.0
SC23,2023/12/20,15,318.0
SC23,2023/12/20,16,246.0
SC23,2023/12/20,17,182.0
SC23,2023/12/20,18,225.0
SC23,2023/12/20,19,98.0
SC23,2023/12/20,20,82.0
SC23,2023/12/20,21,64.0
SC23,2023/12/20,22,80.0
SC23,2023/12/20,23,89.0
SC23,2023/12/21,0,0.0
SC23,2023/12/21,1,0.0
SC23,2023/12/21,2,0.0
SC23,2023/12/21,3,0.0
SC23,2023/12/21,4,0.0
SC23,2023/12/21,5,0.0
SC23,2023/12/21,6,0.0
SC23,2023/12/21,7,13.0
SC23,2023/12/21,8,97.0
SC23,2023/12/21,9,158.0
SC23,2023/12/21,10,203.0
SC23,2023/12/21,11,142.0
SC23,2023/12/21,12,409.0
SC23,2023/12/21,13,118.0
SC23,2023/12/21,14,503.0
SC23,2023/12/21,15,361.0
SC23,2023/12/21,16,246.0
SC23,2023/12/21,17,183.0
SC23,2023/12/21,18,232.0
SC23,2023/12/21,19,84.0
SC23,2023/12/21,20,77.0
SC23,2023/12/21,21,60.0
SC23,2023/12/21,22,76.0
SC23,2023/12/21,23,86.0
SC23,2023/12/22,0,0.0
SC23,2023/12/22,1,0.0
SC23,2023/12/22,2,0.0
SC23,2023/12/22,3,0.0
SC23,2023/12/22,4,0.0
SC23,2023/12/22,5,0.0
SC23,2023/12/22,6,0.0
SC23,2023/12/22,7,13.0
SC23,2023/12/22,8,98.0
SC23,2023/12/22,9,154.0
SC23,2023/12/22,10,203.0
SC23,2023/12/22,11,151.0
SC23,2023/12/22,12,410.0
SC23,2023/12/22,13,118.0
SC23,2023/12/22,14,493.0
SC23,2023/12/22,15,402.0
SC23,2023/12/22,16,249.0
SC23,2023/12/22,17,183.0
SC23,2023/12/22,18,221.0
SC23,2023/12/22,19,85.0
SC23,2023/12/22,20,76.0
SC23,2023/12/22,21,57.0
SC23,2023/12/22,22,72.0
SC23,2023/12/22,23,82.0
SC23,2023/12/23,0,0.0
SC23,2023/12/23,1,0.0
SC23,2023/12/23,2,0.0
SC23,2023/12/23,3,0.0
SC23,2023/12/23,4,0.0
SC23,2023/12/23,5,0.0
SC23,2023/12/23,6,0.0
SC23,2023/12/23,7,11.0
SC23,2023/12/23,8,96.0
SC23,2023/12/23,9,149.0
SC23,2023/12/23,10,205.0
SC23,2023/12/23,11,128.0
SC23,2023/12/23,12,419.0
SC23,2023/12/23,13,112.0
SC23,2023/12/23,14,482.0
SC23,2023/12/23,15,329.0
SC23,2023/12/23,16,252.0
SC23,2023/12/23,17,184.0
SC23,2023/12/23,18,222.0
SC23,2023/12/23,19,94.0
SC23,2023/12/23,20,73.0
SC23,2023/12/23,21,54.0
SC23,2023/12/23,22,68.0
SC23,2023/12/23,23,79.0
SC23,2023/12/24,0,0.0
SC23,2023/12/24,1,0.0
SC23,2023/12/24,2,0.0
SC23,2023/12/24,3,0.0
SC23,2023/12/24,4,0.0
SC23,2023/12/24,5,0.0
SC23,2023/12/24,6,0.0
SC23,2023/12/24,7,10.0
SC23,2023/12/24,8,94.0
SC23,2023/12/24,9,148.0
SC23,2023/12/24,10,203.0
SC23,2023/12/24,11,117.0
SC23,2023/12/24,12,424.0
SC23,2023/12/24,13,105.0
SC23,2023/12/24,14,480.0
SC23,2023/12/24,15,347.0
SC23,2023/12/24,16,253.0
SC23,2023/12/24,17,185.0
SC23,2023/12/24,18,217.0
SC23,2023/12/24,19,91.0
SC23,2023/12/24,20,71.0
SC23,2023/12/24,21,51.0
SC23,2023/12/24,22,65.0
SC23,2023/12/24,23,76.0
SC23,2023/12/25,0,0.0
SC23,2023/12/25,1,0.0
SC23,2023/12/25,2,0.0
SC23,2023/12/25,3,0.0
SC23,2023/12/25,4,0.0
SC23,2023/12/25,5,0.0
SC23,2023/12/25,6,0.0
SC23,2023/12/25,7,9.0
SC23,2023/12/25,8,91.0
SC23,2023/12/25,9,149.0
SC23,2023/12/25,10,198.0
SC23,2023/12/25,11,139.0
SC23,2023/12/25,12,429.0
SC23,2023/12/25,13,106.0
SC23,2023/12/25,14,488.0
SC23,2023/12/25,15,386.0
SC23,2023/12/25,16,256.0
SC23,2023/12/25,17,185.0
SC23,2023/12/25,18,209.0
SC23,2023/12/25,19,86.0
SC23,2023/12/25,20,69.0
SC23,2023/12/25,21,49.0
SC23,2023/12/25,22,63.0
SC23,2023/12/25,23,72.0
SC23,2023/12/26,0,0.0
SC23,2023/12/26,1,0.0
SC23,2023/12/26,2,0.0
SC23,2023/12/26,3,0.0
SC23,2023/12/26,4,0.0
SC23,2023/12/26,5,0.0
SC23,2023/12/26,6,0.0
SC23,2023/12/26,7,9.0
SC23,2023/12/26,8,90.0
SC23,2023/12/26,9,149.0
SC23,2023/12/26,10,198.0
SC23,2023/12/26,11,139.0
SC23,2023/12/26,12,437.0
SC23,2023/12/26,13,105.0
SC23,2023/12/26,14,504.0
SC23,2023/12/26,15,362.0
SC23,2023/12/26,16,257.0
SC23,2023/12/26,17,185.0
SC23,2023/12/26,18,212.0
SC23,2023/12/26,19,77.0
SC23,2023/12/26,20,66.0
SC23,2023/12/26,21,46.0
SC23,2023/12/26,22,60.0
SC23,2023/12/26,23,70.0
SC23,2023/12/27,0,0.0
SC23,2023/12/27,1,0.0
SC23,2023/12/27,2,0.0
SC23,2023/12/27,3,0.0
SC23,2023/12/27,4,0.0
SC23,2023/12/27,5,0.0
SC23,2023/12/27,6,0.0
SC23,2023/12/27,7,9.0
SC23,2023/12/27,8,86.0
SC23,2023/12/27,9,147.0
SC23,2023/12/27,10,199.0
SC23,2023/12/27,11,117.0
SC23,2023/12/27,12,442.0
SC23,2023/12/27,13,106.0
SC23,2023/12/27,14,522.0
SC23,2023/12/27,15,358.0
SC23,2023/12/27,16,258.0
SC23,2023/12/27,17,185.0
SC23,2023/12/27,18,205.0
SC23,2023/12/27,19,82.0
SC23,2023/12/27,20,64.0
SC23,2023/12/27,21,44.0
SC23,2023/12/27,22,57.0
SC23,2023/12/27,23,67.0
SC23,2023/12/28,0,0.0
SC23,2023/12/28,1,0.0
SC23,2023/12/28,2,0.0
SC23,2023/12/28,3,0.0
SC23,2023/12/28,4,0.0
SC23,2023/12/28,5,0.0
SC23,2023/12/28,6,0.0
SC23,2023/12/28,7,9.0
SC23,2023/12/28,8,84.0
SC23,2023/12/28,9,143.0
SC23,2023/12/28,10,196.0
SC23,2023/12/28,11,128.0
SC23,2023/12/28,12,449.0
SC23,2023/12/28,13,111.0
SC23,2023/12/28,14,534.0
SC23,2023/12/28,15,378.0
SC23,2023/12/28,16,261.0
SC23,2023/12/28,17,185.0
SC23,2023/12/28,18,204.0
SC23,2023/12/28,19,85.0
SC23,2023/12/28,20,61.0
SC23,2023/12/28,21,41.0
SC23,2023/12/28,22,55.0
SC23,2023/12/28,23,64.0
SC23,2023/12/29,0,0.0
SC23,2023/12/29,1,0.0
SC23,2023/12/29,2,0.0
SC23,2023/12/29,3,0.0
SC23,2023/12/29,4,0.0
SC23,2023/12/29,5,0.0
SC23,2023/12/29,6,0.0
SC23,2023/12/29,7,9.0
SC23,2023/12/29,8,84.0
SC23,2023/12/29,9,141.0
SC23,2023/12/29,10,194.0
SC23,2023/12/29,11,121.0
SC23,2023/12/29,12,452.0
SC23,2023/12/29,13,110.0
SC23,2023/12/29,14,536.0
SC23,2023/12/29,15,385.0
SC23,2023/12/29,16,264.0
SC23,2023/12/29,17,186.0
SC23,2023/12/29,18,207.0
SC23,2023/12/29,19,84.0
SC23,2023/12/29,20,60.0
SC23,2023/12/29,21,39.0
SC23,2023/12/29,22,52.0
SC23,2023/12/29,23,62.0
SC23,2023/12/30,0,0.0
SC23,2023/12/30,1,0.0
SC23,2023/12/30,2,0.0
SC23,2023/12/30,3,0.0
SC23,2023/12/30,4,0.0
SC23,2023/12/30,5,0.0
SC23,2023/12/30,6,0.0
SC23,2023/12/30,7,8.0
SC23,2023/12/30,8,81.0
SC23,2023/12/30,9,140.0
SC23,2023/12/30,10,195.0
SC23,2023/12/30,11,110.0
SC23,2023/12/30,12,457.0
SC23,2023/12/30,13,109.0
SC23,2023/12/30,14,531.0
SC23,2023/12/30,15,344.0
SC23,2023/12/30,16,265.0
SC23,2023/12/30,17,187.0
SC23,2023/12/30,18,202.0
SC23,2023/12/30,19,76.0
SC23,2023/12/30,20,58.0
SC23,2023/12/30,21,37.0
SC23,2023/12/30,22,50.0
SC23,2023/12/30,23,59.0
SC24,2023/12/01,0,0.0
SC24,2023/12/01,1,0.0
SC24,2023/12/01,2,0.0
SC24,2023/12/01,3,0.0
SC24,2023/12/01,4,0.0
SC24,2023/12/01,5,0.0
SC24,2023/12/01,6,10.0
SC24,2023/12/01,7,277.0
SC24,2023/12/01,8,477.0
SC24,2023/12/01,9,430.0
SC24,2023/12/01,10,267.0
SC24,2023/12/01,11,0.0
SC24,2023/12/01,12,388.0
SC24,2023/12/01,13,487.0
SC24,2023/12/01,14,341.0
SC24,2023/12/01,15,260.0
SC24,2023/12/01,16,359.0
SC24,2023/12/01,17,717.0
SC24,2023/12/01,18,543.0
SC24,2023/12/01,19,159.0
SC24,2023/12/01,20,10.0
SC24,2023/12/01,21,0.0
SC24,2023/12/01,22,0.0
SC24,2023/12/01,23,0.0
SC24,2023/12/02,0,0.0
SC24,2023/12/02,1,0.0
SC24,2023/12/02,2,0.0
SC24,2023/12/02,3,0.0
SC24,2023/12/02,4,0.0
SC24,2023/12/02,5,0.0
SC24,2023/12/02,6,11.0
SC24,2023/12/02,7,232.0
SC24,2023/12/02,8,407.0
SC24,2023/12/02,9,383.0
SC24,2023/12/02,10,217.0
SC24,2023/12/02,11,1.0
SC24,2023/12/02,12,395.0
SC24,2023/12/02,13,582.0
SC24,2023/12/02,14,635.0
SC24,2023/12/02,15,481.0
SC24,2023/12/02,16,301.0
SC24,2023/12/02,17,453.0
SC24,2023/12/02,18,512.0
SC24,2023/12/02,19,124.0
SC24,2023/12/02,20,1.0
SC24,2023/12/02,21,0.0
SC24,2023/12/02,22,0.0
SC24,2023/12/02,23,0.0
SC24,2023/12/03,0,0.0
SC24,2023/12/03,1,0.0
SC24,2023/12/03,2,0.0
