分拣中心,日期,班次,正式工人数,临时工人数,班次货量
SC25,2023/12/16,00:00-08:00,56,0,11067.0
SC25,2023/12/16,05:00-13:00,17,0,3255.0
SC25,2023/12/16,08:00-16:00,48,0,9526.0
SC25,2023/12/16,12:00-20:00,60,65,22284.0
SC25,2023/12/16,14:00-22:00,60,132,33024.0
SC25,2023/12/16,16:00-24:00,60,176,40108.0
SC25,2023/12/17,00:00-08:00,56,0,11104.0
SC25,2023/12/17,05:00-13:00,16,0,3163.0
SC25,2023/12/17,08:00-16:00,46,0,9056.0
SC25,2023/12/17,12:00-20:00,60,58,21140.0
SC25,2023/12/17,14:00-22:00,60,127,32245.0
SC25,2023/12/17,16:00-24:00,60,170,39124.0
SC25,2023/12/18,00:00-08:00,53,0,10561.0
SC25,2023/12/18,05:00-13:00,16,0,3069.0
SC25,2023/12/18,08:00-16:00,46,0,9091.0
SC25,2023/12/18,12:00-20:00,60,67,22568.0
SC25,2023/12/18,14:00-22:00,60,136,33676.0
SC25,2023/12/18,16:00-24:00,60,181,40931.0
SC25,2023/12/19,00:00-08:00,55,0,10814.0
SC25,2023/12/19,05:00-13:00,16,0,3012.0
SC25,2023/12/19,08:00-16:00,45,0,8932.0
SC25,2023/12/19,12:00-20:00,60,65,22289.0
SC25,2023/12/19,14:00-22:00,60,134,33412.0
SC25,2023/12/19,16:00-24:00,60,178,40389.0
SC25,2023/12/20,00:00-08:00,52,0,10342.0
SC25,2023/12/20,05:00-13:00,15,0,2983.0
SC25,2023/12/20,08:00-16:00,44,0,8742.0
SC25,2023/12/20,12:00-20:00,60,54,20511.0
SC25,2023/12/20,14:00-22:00,60,122,31467.0
SC25,2023/12/20,16:00-24:00,60,167,38687.0
SC25,2023/12/21,00:00-08:00,54,0,10612.0
SC25,2023/12/21,05:00-13:00,15,0,2881.0
SC25,2023/12/21,08:00-16:00,45,0,8855.0
SC25,2023/12/21,12:00-20:00,60,60,21568.0
SC25,2023/12/21,14:00-22:00,60,127,32281.0
SC25,2023/12/21,16:00-24:00,60,172,39377.0
SC25,2023/12/22,00:00-08:00,52,0,10247.0
SC25,2023/12/22,05:00-13:00,15,0,2814.0
SC25,2023/12/22,08:00-16:00,45,0,8967.0
SC25,2023/12/22,12:00-20:00,60,70,23182.0
SC25,2023/12/22,14:00-22:00,60,136,33647.0
SC25,2023/12/22,16:00-24:00,60,183,41121.0
SC25,2023/12/23,00:00-08:00,53,0,10562.0
SC25,2023/12/23,05:00-13:00,15,0,2839.0
SC25,2023/12/23,08:00-16:00,45,0,8844.0
SC25,2023/12/23,12:00-20:00,60,63,21932.0
SC25,2023/12/23,14:00-22:00,60,127,32186.0
SC25,2023/12/23,16:00-24:00,60,174,39684.0
SC25,2023/12/24,00:00-08:00,55,0,10921.0
SC25,2023/12/24,05:00-13:00,15,0,2859.0
SC25,2023/12/24,08:00-16:00,44,0,8774.0
SC25,2023/12/24,12:00-20:00,60,57,20973.0
SC25,2023/12/24,14:00-22:00,60,120,31196.0
SC25,2023/12/24,16:00-24:00,60,162,37780.0
SC25,2023/12/25,00:00-08:00,53,0,10592.0
SC25,2023/12/25,05:00-13:00,15,0,2829.0
SC25,2023/12/25,08:00-16:00,46,0,9095.0
SC25,2023/12/25,12:00-20:00,60,63,22053.0
SC25,2023/12/25,14:00-22:00,60,129,32630.0
SC25,2023/12/25,16:00-24:00,60,167,38673.0
SC25,2023/12/26,00:00-08:00,54,0,10671.0
SC25,2023/12/26,05:00-13:00,14,0,2764.0
SC25,2023/12/26,08:00-16:00,46,0,9044.0
SC25,2023/12/26,12:00-20:00,60,66,22413.0
SC25,2023/12/26,14:00-22:00,60,134,33402.0
SC25,2023/12/26,16:00-24:00,60,172,39452.0
SC25,2023/12/27,00:00-08:00,50,0,9893.0
SC25,2023/12/27,05:00-13:00,14,0,2694.0
SC25,2023/12/27,08:00-16:00,44,0,8642.0
SC25,2023/12/27,12:00-20:00,60,55,20718.0
SC25,2023/12/27,14:00-22:00,60,125,31880.0
SC25,2023/12/27,16:00-24:00,60,167,38687.0
SC25,2023/12/28,00:00-08:00,50,0,9884.0
SC25,2023/12/28,05:00-13:00,14,0,2669.0
SC25,2023/12/28,08:00-16:00,43,0,8453.0
SC25,2023/12/28,12:00-20:00,60,56,20944.0
SC25,2023/12/28,14:00-22:00,60,126,32062.0
SC25,2023/12/28,16:00-24:00,60,168,38857.0
SC25,2023/12/29,00:00-08:00,48,0,9491.0
SC25,2023/12/29,05:00-13:00,14,0,2646.0
SC25,2023/12/29,08:00-16:00,43,0,8485.0
SC25,2023/12/29,12:00-20:00,60,64,22169.0
SC25,2023/12/29,14:00-22:00,60,132,33001.0
SC25,2023/12/29,16:00-24:00,60,174,39735.0
SC25,2023/12/30,00:00-08:00,47,0,9370.0
SC25,2023/12/30,05:00-13:00,13,0,2569.0
SC25,2023/12/30,08:00-16:00,42,0,8362.0
SC25,2023/12/30,12:00-20:00,60,57,20979.0
SC25,2023/12/30,14:00-22:00,60,123,31529.0
SC25,2023/12/30,16:00-24:00,60,167,38637.0
SC26,2023/12/01,00:00-08:00,2,0,202.0
SC26,2023/12/01,05:00-13:00,11,0,2087.0
SC26,2023/12/01,08:00-16:00,15,0,2882.0
SC26,2023/12/01,12:00-20:00,12,0,2283.0
SC26,2023/12/01,14:00-22:00,10,0,1841.0
SC26,2023/12/01,16:00-24:00,6,0,1165.0
SC26,2023/12/02,00:00-08:00,1,0,184.0
SC26,2023/12/02,05:00-13:00,10,0,1911.0
SC26,2023/12/02,08:00-16:00,14,0,2718.0
SC26,2023/12/02,12:00-20:00,11,0,2115.0
SC26,2023/12/02,14:00-22:00,9,0,1733.0
SC26,2023/12/02,16:00-24:00,6,0,1031.0
SC26,2023/12/03,00:00-08:00,1,0,189.0
SC26,2023/12/03,05:00-13:00,9,0,1753.0
SC26,2023/12/03,08:00-16:00,13,0,2563.0
SC26,2023/12/03,12:00-20:00,11,0,2097.0
SC26,2023/12/03,14:00-22:00,9,0,1730.0
SC26,2023/12/03,16:00-24:00,5,0,994.0
SC26,2023/12/04,00:00-08:00,2,0,212.0
SC26,2023/12/04,05:00-13:00,9,0,1730.0
SC26,2023/12/04,08:00-16:00,13,0,2535.0
SC26,2023/12/04,12:00-20:00,11,0,2125.0
SC26,2023/12/04,14:00-22:00,9,0,1738.0
SC26,2023/12/04,16:00-24:00,5,0,990.0
SC26,2023/12/05,00:00-08:00,1,0,182.0
SC26,2023/12/05,05:00-13:00,9,0,1658.0
SC26,2023/12/05,08:00-16:00,13,0,2453.0
SC26,2023/12/05,12:00-20:00,11,0,2004.0
SC26,2023/12/05,14:00-22:00,9,0,1629.0
SC26,2023/12/05,16:00-24:00,5,0,920.0
SC26,2023/12/06,00:00-08:00,1,0,166.0
SC26,2023/12/06,05:00-13:00,9,0,1630.0
SC26,2023/12/06,08:00-16:00,12,0,2374.0
SC26,2023/12/06,12:00-20:00,10,0,1995.0
SC26,2023/12/06,14:00-22:00,9,0,1639.0
SC26,2023/12/06,16:00-24:00,5,0,992.0
SC26,2023/12/07,00:00-08:00,1,0,158.0
SC26,2023/12/07,05:00-13:00,8,0,1594.0
SC26,2023/12/07,08:00-16:00,12,0,2392.0
SC26,2023/12/07,12:00-20:00,10,0,1948.0
SC26,2023/12/07,14:00-22:00,9,0,1611.0
SC26,2023/12/07,16:00-24:00,5,0,903.0
SC26,2023/12/08,00:00-08:00,1,0,157.0
SC26,2023/12/08,05:00-13:00,8,0,1500.0
SC26,2023/12/08,08:00-16:00,12,0,2283.0
SC26,2023/12/08,12:00-20:00,10,0,1946.0
SC26,2023/12/08,14:00-22:00,9,0,1600.0
SC26,2023/12/08,16:00-24:00,5,0,907.0
SC26,2023/12/09,00:00-08:00,1,0,169.0
SC26,2023/12/09,05:00-13:00,8,0,1578.0
SC26,2023/12/09,08:00-16:00,12,0,2361.0
SC26,2023/12/09,12:00-20:00,10,0,1869.0
SC26,2023/12/09,14:00-22:00,8,0,1534.0
SC26,2023/12/09,16:00-24:00,5,0,825.0
SC26,2023/12/10,00:00-08:00,1,0,150.0
SC26,2023/12/10,05:00-13:00,8,0,1585.0
SC26,2023/12/10,08:00-16:00,12,0,2344.0
SC26,2023/12/10,12:00-20:00,10,0,1931.0
SC26,2023/12/10,14:00-22:00,9,0,1618.0
SC26,2023/12/10,16:00-24:00,5,0,940.0
SC26,2023/12/11,00:00-08:00,1,0,134.0
SC26,2023/12/11,05:00-13:00,8,0,1546.0
SC26,2023/12/11,08:00-16:00,12,0,2284.0
SC26,2023/12/11,12:00-20:00,10,0,1855.0
SC26,2023/12/11,14:00-22:00,8,0,1569.0
SC26,2023/12/11,16:00-24:00,5,0,912.0
SC26,2023/12/12,00:00-08:00,1,0,132.0
SC26,2023/12/12,05:00-13:00,8,0,1452.0
SC26,2023/12/12,08:00-16:00,12,0,2209.0
SC26,2023/12/12,12:00-20:00,10,0,1829.0
SC26,2023/12/12,14:00-22:00,8,0,1551.0
SC26,2023/12/12,16:00-24:00,5,0,872.0
SC26,2023/12/13,00:00-08:00,1,0,135.0
SC26,2023/12/13,05:00-13:00,8,0,1403.0
SC26,2023/12/13,08:00-16:00,11,0,2167.0
SC26,2023/12/13,12:00-20:00,10,0,1863.0
SC26,2023/12/13,14:00-22:00,8,0,1588.0
SC26,2023/12/13,16:00-24:00,5,0,896.0
SC26,2023/12/14,00:00-08:00,1,0,137.0
SC26,2023/12/14,05:00-13:00,7,0,1376.0
SC26,2023/12/14,08:00-16:00,11,0,2110.0
SC26,2023/12/14,12:00-20:00,10,0,1801.0
SC26,2023/12/14,14:00-22:00,8,0,1532.0
SC26,2023/12/14,16:00-24:00,5,0,866.0
SC26,2023/12/15,00:00-08:00,1,0,125.0
SC26,2023/12/15,05:00-13:00,7,0,1339.0
SC26,2023/12/15,08:00-16:00,11,0,2036.0
SC26,2023/12/15,12:00-20:00,9,0,1755.0
SC26,2023/12/15,14:00-22:00,8,0,1505.0
SC26,2023/12/15,16:00-24:00,5,0,879.0
SC26,2023/12/16,00:00-08:00,1,0,114.0
SC26,2023/12/16,05:00-13:00,7,0,1331.0
SC26,2023/12/16,08:00-16:00,11,0,2053.0
SC26,2023/12/16,12:00-20:00,9,0,1756.0
SC26,2023/12/16,14:00-22:00,8,0,1511.0
SC26,2023/12/16,16:00-24:00,5,0,864.0
SC26,2023/12/17,00:00-08:00,1,0,113.0
SC26,2023/12/17,05:00-13:00,7,0,1260.0
SC26,2023/12/17,08:00-16:00,10,0,1972.0
SC26,2023/12/17,12:00-20:00,9,0,1700.0
SC26,2023/12/17,14:00-22:00,8,0,1460.0
SC26,2023/12/17,16:00-24:00,5,0,819.0
SC26,2023/12/18,00:00-08:00,1,0,114.0
SC26,2023/12/18,05:00-13:00,7,0,1232.0
SC26,2023/12/18,08:00-16:00,10,0,1951.0
SC26,2023/12/18,12:00-20:00,9,0,1703.0
SC26,2023/12/18,14:00-22:00,8,0,1470.0
SC26,2023/12/18,16:00-24:00,5,0,817.0
SC26,2023/12/19,00:00-08:00,1,0,114.0
SC26,2023/12/19,05:00-13:00,7,0,1238.0
SC26,2023/12/19,08:00-16:00,10,0,1917.0
SC26,2023/12/19,12:00-20:00,9,0,1616.0
SC26,2023/12/19,14:00-22:00,7,0,1400.0
SC26,2023/12/19,16:00-24:00,4,0,779.0
SC26,2023/12/20,00:00-08:00,1,0,105.0
SC26,2023/12/20,05:00-13:00,7,0,1236.0
SC26,2023/12/20,08:00-16:00,10,0,1907.0
SC26,2023/12/20,12:00-20:00,8,0,1594.0
SC26,2023/12/20,14:00-22:00,7,0,1390.0
SC26,2023/12/20,16:00-24:00,4,0,780.0
SC26,2023/12/21,00:00-08:00,1,0,96.0
SC26,2023/12/21,05:00-13:00,6,0,1196.0
SC26,2023/12/21,08:00-16:00,10,0,1887.0
SC26,2023/12/21,12:00-20:00,8,0,1578.0
SC26,2023/12/21,14:00-22:00,7,0,1379.0
SC26,2023/12/21,16:00-24:00,4,0,753.0
SC26,2023/12/22,00:00-08:00,1,0,95.0
SC26,2023/12/22,05:00-13:00,6,0,1157.0
SC26,2023/12/22,08:00-16:00,10,0,1855.0
SC26,2023/12/22,12:00-20:00,8,0,1590.0
SC26,2023/12/22,14:00-22:00,7,0,1393.0
SC26,2023/12/22,16:00-24:00,4,0,759.0
SC26,2023/12/23,00:00-08:00,1,0,96.0
SC26,2023/12/23,05:00-13:00,6,0,1125.0
SC26,2023/12/23,08:00-16:00,10,0,1808.0
SC26,2023/12/23,12:00-20:00,8,0,1551.0
SC26,2023/12/23,14:00-22:00,7,0,1366.0
SC26,2023/12/23,16:00-24:00,4,0,742.0
SC26,2023/12/24,00:00-08:00,1,0,93.0
SC26,2023/12/24,05:00-13:00,6,0,1094.0
SC26,2023/12/24,08:00-16:00,9,0,1743.0
SC26,2023/12/24,12:00-20:00,8,0,1514.0
SC26,2023/12/24,14:00-22:00,7,0,1338.0
SC26,2023/12/24,16:00-24:00,4,0,744.0
SC26,2023/12/25,00:00-08:00,1,0,86.0
SC26,2023/12/25,05:00-13:00,6,0,1078.0
SC26,2023/12/25,08:00-16:00,9,0,1743.0
SC26,2023/12/25,12:00-20:00,8,0,1517.0
SC26,2023/12/25,14:00-22:00,7,0,1348.0
SC26,2023/12/25,16:00-24:00,4,0,740.0
SC26,2023/12/26,00:00-08:00,1,0,80.0
SC26,2023/12/26,05:00-13:00,6,0,1046.0
SC26,2023/12/26,08:00-16:00,9,0,1717.0
SC26,2023/12/26,12:00-20:00,8,0,1500.0
SC26,2023/12/26,14:00-22:00,7,0,1334.0
SC26,2023/12/26,16:00-24:00,4,0,723.0
SC26,2023/12/27,00:00-08:00,1,0,80.0
SC26,2023/12/27,05:00-13:00,6,0,1010.0
SC26,2023/12/27,08:00-16:00,9,0,1678.0
SC26,2023/12/27,12:00-20:00,8,0,1484.0
SC26,2023/12/27,14:00-22:00,7,0,1325.0
SC26,2023/12/27,16:00-24:00,4,0,712.0
SC26,2023/12/28,00:00-08:00,1,0,80.0
SC26,2023/12/28,05:00-13:00,5,0,992.0
SC26,2023/12/28,08:00-16:00,9,0,1635.0
SC26,2023/12/28,12:00-20:00,8,0,1462.0
SC26,2023/12/28,14:00-22:00,7,0,1313.0
SC26,2023/12/28,16:00-24:00,4,0,720.0
SC26,2023/12/29,00:00-08:00,1,0,77.0
SC26,2023/12/29,05:00-13:00,5,0,991.0
SC26,2023/12/29,08:00-16:00,9,0,1621.0
SC26,2023/12/29,12:00-20:00,8,0,1418.0
SC26,2023/12/29,14:00-22:00,7,0,1276.0
SC26,2023/12/29,16:00-24:00,4,0,694.0
SC26,2023/12/30,00:00-08:00,1,0,72.0
SC26,2023/12/30,05:00-13:00,5,0,975.0
SC26,2023/12/30,08:00-16:00,9,0,1619.0
SC26,2023/12/30,12:00-20:00,8,0,1405.0
SC26,2023/12/30,14:00-22:00,7,0,1266.0
SC26,2023/12/30,16:00-24:00,4,0,672.0
SC27,2023/12/01,00:00-08:00,1,0,129.0
SC27,2023/12/01,05:00-13:00,4,0,772.0
SC27,2023/12/01,08:00-16:00,6,0,1177.0
SC27,2023/12/01,12:00-20:00,7,0,1256.0
SC27,2023/12/01,14:00-22:00,9,0,1623.0
SC27,2023/12/01,16:00-24:00,10,0,1974.0
SC27,2023/12/02,00:00-08:00,1,0,24.0
SC27,2023/12/02,05:00-13:00,4,0,778.0
SC27,2023/12/02,08:00-16:00,6,0,1164.0
SC27,2023/12/02,12:00-20:00,7,0,1240.0
SC27,2023/12/02,14:00-22:00,8,0,1481.0
SC27,2023/12/02,16:00-24:00,10,0,1916.0
SC27,2023/12/03,00:00-08:00,1,0,44.0
SC27,2023/12/03,05:00-13:00,4,0,689.0
SC27,2023/12/03,08:00-16:00,6,0,1029.0
SC27,2023/12/03,12:00-20:00,6,0,1087.0
SC27,2023/12/03,14:00-22:00,7,0,1358.0
SC27,2023/12/03,16:00-24:00,9,0,1714.0
SC27,2023/12/04,00:00-08:00,1,0,74.0
SC27,2023/12/04,05:00-13:00,4,0,683.0
SC27,2023/12/04,08:00-16:00,5,0,993.0
SC27,2023/12/04,12:00-20:00,6,0,1066.0
SC27,2023/12/04,14:00-22:00,7,0,1299.0
SC27,2023/12/04,16:00-24:00,9,0,1644.0
SC27,2023/12/05,00:00-08:00,1,0,102.0
SC27,2023/12/05,05:00-13:00,4,0,628.0
SC27,2023/12/05,08:00-16:00,5,0,933.0
SC27,2023/12/05,12:00-20:00,6,0,1130.0
SC27,2023/12/05,14:00-22:00,7,0,1327.0
SC27,2023/12/05,16:00-24:00,9,0,1691.0
SC27,2023/12/06,00:00-08:00,1,0,101.0
SC27,2023/12/06,05:00-13:00,4,0,616.0
SC27,2023/12/06,08:00-16:00,5,0,921.0
SC27,2023/12/06,12:00-20:00,6,0,1060.0
SC27,2023/12/06,14:00-22:00,7,0,1203.0
SC27,2023/12/06,16:00-24:00,8,0,1566.0
SC27,2023/12/07,00:00-08:00,1,0,37.0
SC27,2023/12/07,05:00-13:00,3,0,587.0
SC27,2023/12/07,08:00-16:00,5,0,887.0
SC27,2023/12/07,12:00-20:00,6,0,1033.0
SC27,2023/12/07,14:00-22:00,6,0,1156.0
SC27,2023/12/07,16:00-24:00,8,0,1519.0
SC27,2023/12/08,00:00-08:00,1,0,39.0
SC27,2023/12/08,05:00-13:00,4,0,664.0
SC27,2023/12/08,08:00-16:00,5,0,934.0
SC27,2023/12/08,12:00-20:00,5,0,998.0
SC27,2023/12/08,14:00-22:00,6,0,1146.0
SC27,2023/12/08,16:00-24:00,8,0,1510.0
SC27,2023/12/09,00:00-08:00,1,0,113.0
SC27,2023/12/09,05:00-13:00,4,0,644.0
SC27,2023/12/09,08:00-16:00,5,0,919.0
SC27,2023/12/09,12:00-20:00,6,0,1006.0
SC27,2023/12/09,14:00-22:00,6,0,1152.0
SC27,2023/12/09,16:00-24:00,8,0,1466.0
SC27,2023/12/10,00:00-08:00,1,0,172.0
SC27,2023/12/10,05:00-13:00,4,0,643.0
SC27,2023/12/10,08:00-16:00,5,0,934.0
SC27,2023/12/10,12:00-20:00,5,0,976.0
SC27,2023/12/10,14:00-22:00,6,0,1133.0
SC27,2023/12/10,16:00-24:00,8,0,1452.0
SC27,2023/12/11,00:00-08:00,1,0,102.0
SC27,2023/12/11,05:00-13:00,4,0,613.0
SC27,2023/12/11,08:00-16:00,5,0,895.0
SC27,2023/12/11,12:00-20:00,5,0,994.0
SC27,2023/12/11,14:00-22:00,6,0,1129.0
SC27,2023/12/11,16:00-24:00,8,0,1450.0
SC27,2023/12/12,00:00-08:00,1,0,27.0
SC27,2023/12/12,05:00-13:00,4,0,618.0
SC27,2023/12/12,08:00-16:00,5,0,883.0
SC27,2023/12/12,12:00-20:00,5,0,995.0
SC27,2023/12/12,14:00-22:00,6,0,1103.0
SC27,2023/12/12,16:00-24:00,8,0,1427.0
SC27,2023/12/13,00:00-08:00,1,0,47.0
SC27,2023/12/13,05:00-13:00,3,0,555.0
SC27,2023/12/13,08:00-16:00,4,0,794.0
SC27,2023/12/13,12:00-20:00,5,0,892.0
SC27,2023/12/13,14:00-22:00,6,0,1010.0
SC27,2023/12/13,16:00-24:00,7,0,1329.0
SC27,2023/12/14,00:00-08:00,1,0,80.0
SC27,2023/12/14,05:00-13:00,3,0,562.0
SC27,2023/12/14,08:00-16:00,4,0,787.0
SC27,2023/12/14,12:00-20:00,5,0,872.0
SC27,2023/12/14,14:00-22:00,5,0,981.0
SC27,2023/12/14,16:00-24:00,7,0,1282.0
SC27,2023/12/15,00:00-08:00,1,0,111.0
SC27,2023/12/15,05:00-13:00,3,0,514.0
SC27,2023/12/15,08:00-16:00,4,0,722.0
SC27,2023/12/15,12:00-20:00,5,0,843.0
SC27,2023/12/15,14:00-22:00,5,0,946.0
SC27,2023/12/15,16:00-24:00,7,0,1236.0
SC27,2023/12/16,00:00-08:00,1,0,97.0
SC27,2023/12/16,05:00-13:00,3,0,512.0
SC27,2023/12/16,08:00-16:00,4,0,714.0
SC27,2023/12/16,12:00-20:00,5,0,807.0
SC27,2023/12/16,14:00-22:00,5,0,903.0
SC27,2023/12/16,16:00-24:00,6,0,1200.0
SC27,2023/12/17,00:00-08:00,1,0,38.0
SC27,2023/12/17,05:00-13:00,3,0,474.0
SC27,2023/12/17,08:00-16:00,4,0,675.0
SC27,2023/12/17,12:00-20:00,4,0,783.0
SC27,2023/12/17,14:00-22:00,5,0,866.0
SC27,2023/12/17,16:00-24:00,6,0,1166.0
SC27,2023/12/18,00:00-08:00,1,0,48.0
SC27,2023/12/18,05:00-13:00,3,0,506.0
SC27,2023/12/18,08:00-16:00,4,0,693.0
SC27,2023/12/18,12:00-20:00,4,0,780.0
SC27,2023/12/18,14:00-22:00,5,0,849.0
SC27,2023/12/18,16:00-24:00,6,0,1144.0
SC27,2023/12/19,00:00-08:00,1,0,114.0
SC27,2023/12/19,05:00-13:00,3,0,497.0
SC27,2023/12/19,08:00-16:00,4,0,679.0
SC27,2023/12/19,12:00-20:00,4,0,763.0
SC27,2023/12/19,14:00-22:00,5,0,828.0
SC27,2023/12/19,16:00-24:00,6,0,1101.0
SC27,2023/12/20,00:00-08:00,1,0,143.0
SC27,2023/12/20,05:00-13:00,3,0,505.0
SC27,2023/12/20,08:00-16:00,4,0,686.0
SC27,2023/12/20,12:00-20:00,4,0,737.0
SC27,2023/12/20,14:00-22:00,5,0,802.0
SC27,2023/12/20,16:00-24:00,6,0,1063.0
SC27,2023/12/21,00:00-08:00,1,0,85.0
SC27,2023/12/21,05:00-13:00,3,0,483.0
SC27,2023/12/21,08:00-16:00,4,0,665.0
SC27,2023/12/21,12:00-20:00,4,0,750.0
SC27,2023/12/21,14:00-22:00,5,0,802.0
SC27,2023/12/21,16:00-24:00,6,0,1058.0
SC27,2023/12/22,00:00-08:00,1,0,32.0
SC27,2023/12/22,05:00-13:00,3,0,479.0
SC27,2023/12/22,08:00-16:00,4,0,658.0
SC27,2023/12/22,12:00-20:00,4,0,733.0
SC27,2023/12/22,14:00-22:00,4,0,779.0
SC27,2023/12/22,16:00-24:00,6,0,1040.0
SC27,2023/12/23,00:00-08:00,1,0,51.0
SC27,2023/12/23,05:00-13:00,3,0,448.0
SC27,2023/12/23,08:00-16:00,4,0,613.0
SC27,2023/12/23,12:00-20:00,4,0,697.0
SC27,2023/12/23,14:00-22:00,4,0,740.0
SC27,2023/12/23,16:00-24:00,6,0,1004.0
SC27,2023/12/24,00:00-08:00,1,0,87.0
SC27,2023/12/24,05:00-13:00,3,0,457.0
SC27,2023/12/24,08:00-16:00,4,0,613.0
SC27,2023/12/24,12:00-20:00,4,0,679.0
SC27,2023/12/24,14:00-22:00,4,0,716.0
SC27,2023/12/24,16:00-24:00,5,0,968.0
SC27,2023/12/25,00:00-08:00,1,0,113.0
SC27,2023/12/25,05:00-13:00,3,0,422.0
SC27,2023/12/25,08:00-16:00,3,0,568.0
SC27,2023/12/25,12:00-20:00,4,0,663.0
SC27,2023/12/25,14:00-22:00,4,0,704.0
SC27,2023/12/25,16:00-24:00,5,0,947.0
SC27,2023/12/26,00:00-08:00,1,0,89.0
SC27,2023/12/26,05:00-13:00,3,0,422.0
SC27,2023/12/26,08:00-16:00,3,0,559.0
SC27,2023/12/26,12:00-20:00,4,0,638.0
SC27,2023/12/26,14:00-22:00,4,0,680.0
SC27,2023/12/26,16:00-24:00,5,0,921.0
SC27,2023/12/27,00:00-08:00,1,0,39.0
SC27,2023/12/27,05:00-13:00,2,0,396.0
SC27,2023/12/27,08:00-16:00,3,0,530.0
SC27,2023/12/27,12:00-20:00,4,0,621.0
SC27,2023/12/27,14:00-22:00,4,0,658.0
SC27,2023/12/27,16:00-24:00,5,0,899.0
SC27,2023/12/28,00:00-08:00,1,0,55.0
SC27,2023/12/28,05:00-13:00,3,0,401.0
SC27,2023/12/28,08:00-16:00,3,0,529.0
SC27,2023/12/28,12:00-20:00,4,0,606.0
SC27,2023/12/28,14:00-22:00,4,0,640.0
SC27,2023/12/28,16:00-24:00,5,0,883.0
SC27,2023/12/29,00:00-08:00,1,0,111.0
SC27,2023/12/29,05:00-13:00,2,0,388.0
SC27,2023/12/29,08:00-16:00,3,0,512.0
SC27,2023/12/29,12:00-20:00,3,0,587.0
SC27,2023/12/29,14:00-22:00,4,0,618.0
SC27,2023/12/29,16:00-24:00,5,0,854.0
SC27,2023/12/30,00:00-08:00,1,0,123.0
SC27,2023/12/30,05:00-13:00,3,0,403.0
SC27,2023/12/30,08:00-16:00,3,0,523.0
SC27,2023/12/30,12:00-20:00,3,0,575.0
SC27,2023/12/30,14:00-22:00,4,0,601.0
SC27,2023/12/30,16:00-24:00,5,0,823.0
SC28,2023/12/01,00:00-08:00,1,0,87.0
SC28,2023/12/01,05:00-13:00,2,0,315.0
SC28,2023/12/01,08:00-16:00,3,0,400.0
SC28,2023/12/01,12:00-20:00,2,0,328.0
SC28,2023/12/01,14:00-22:00,2,0,387.0
SC28,2023/12/01,16:00-24:00,2,0,368.0
SC28,2023/12/02,00:00-08:00,1,0,90.0
SC28,2023/12/02,05:00-13:00,2,0,328.0
SC28,2023/12/02,08:00-16:00,3,0,413.0
SC28,2023/12/02,12:00-20:00,2,0,306.0
SC28,2023/12/02,14:00-22:00,2,0,341.0
SC28,2023/12/02,16:00-24:00,2,0,325.0
SC28,2023/12/03,00:00-08:00,1,0,82.0
SC28,2023/12/03,05:00-13:00,2,0,302.0
SC28,2023/12/03,08:00-16:00,2,0,392.0
SC28,2023/12/03,12:00-20:00,2,0,300.0
SC28,2023/12/03,14:00-22:00,2,0,333.0
SC28,2023/12/03,16:00-24:00,2,0,336.0
SC28,2023/12/04,00:00-08:00,1,0,93.0
SC28,2023/12/04,05:00-13:00,2,0,321.0
SC28,2023/12/04,08:00-16:00,3,0,407.0
SC28,2023/12/04,12:00-20:00,2,0,311.0
SC28,2023/12/04,14:00-22:00,2,0,318.0
SC28,2023/12/04,16:00-24:00,2,0,296.0
SC28,2023/12/05,00:00-08:00,1,0,65.0
SC28,2023/12/05,05:00-13:00,2,0,272.0
SC28,2023/12/05,08:00-16:00,2,0,364.0
SC28,2023/12/05,12:00-20:00,2,0,294.0
SC28,2023/12/05,14:00-22:00,2,0,301.0
SC28,2023/12/05,16:00-24:00,2,0,289.0
SC28,2023/12/06,00:00-08:00,1,0,83.0
SC28,2023/12/06,05:00-13:00,2,0,282.0
SC28,2023/12/06,08:00-16:00,2,0,344.0
SC28,2023/12/06,12:00-20:00,2,0,267.0
SC28,2023/12/06,14:00-22:00,2,0,264.0
SC28,2023/12/06,16:00-24:00,2,0,265.0
SC28,2023/12/07,00:00-08:00,1,0,70.0
SC28,2023/12/07,05:00-13:00,2,0,260.0
SC28,2023/12/07,08:00-16:00,2,0,338.0
SC28,2023/12/07,12:00-20:00,2,0,261.0
SC28,2023/12/07,14:00-22:00,2,0,258.0
SC28,2023/12/07,16:00-24:00,2,0,242.0
SC28,2023/12/08,00:00-08:00,1,0,84.0
SC28,2023/12/08,05:00-13:00,2,0,266.0
SC28,2023/12/08,08:00-16:00,2,0,330.0
SC28,2023/12/08,12:00-20:00,2,0,265.0
SC28,2023/12/08,14:00-22:00,2,0,258.0
SC28,2023/12/08,16:00-24:00,2,0,238.0
SC28,2023/12/09,00:00-08:00,1,0,81.0
SC28,2023/12/09,05:00-13:00,2,0,266.0
SC28,2023/12/09,08:00-16:00,2,0,322.0
SC28,2023/12/09,12:00-20:00,2,0,248.0
SC28,2023/12/09,14:00-22:00,2,0,244.0
SC28,2023/12/09,16:00-24:00,2,0,230.0
SC28,2023/12/10,00:00-08:00,1,0,90.0
SC28,2023/12/10,05:00-13:00,2,0,270.0
SC28,2023/12/10,08:00-16:00,2,0,304.0
